(1692, 1404)
(1693, 1404)
(1694, 1404)
(1695, 1404)
(1696, 1404)
(1697, 1404)
(1698, 1404)
(1699, 1404)
(1700, 1404)
(1701, 1404)
(1702, 1404)
(1703, 1405)
(1704, 1406)
(1705, 1407)
(1706, 1408)
(1707, 1409)
(1708, 1410)
(1709, 1411)
(1710, 1412)
(1711, 1413)
(1712, 1414)
(1713, 1415)
(1714, 1416)
(1715, 1417)
(1716, 1418)
(1717, 1419)
(1718, 1420)
(1719, 1421)
(1720, 1422)
(1721, 1423)
(1722, 1423)
(1723, 1423)
(1724, 1423)
(1725, 1423)
(1726, 1423)
(1727, 1424)
(1728, 1425)
(1729, 1425)
(1730, 1425)
(1731, 1425)
(1732, 1425)
(1733, 1425)
(1734, 1425)
(1735, 1426)
(1736, 1426)
(1737, 1426)
(1738, 1427)
(1739, 1427)
(1740, 1427)
(1741, 1427)
(1742, 1428)
(1743, 1428)
(1744, 1428)
(1745, 1428)
(1746, 1428)
(1747, 1429)
(1748, 1430)
(1749, 1431)
(1750, 1432)
(1751, 1433)
(1752, 1434)
(1753, 1435)
(1754, 1436)
(1755, 1436)
(1756, 1437)
(1757, 1438)
(1758, 1439)
(1759, 1439)
(1760, 1440)
(1761, 1441)
(1762, 1441)
(1763, 1442)
(1764, 1442)
(1765, 1442)
(1766, 1442)
(1767, 1442)
(1768, 1442)
(1769, 1442)
(1770, 1442)
